,_id,name,owner,tracks,id
4162,{'$oid': '5730d2b988e15285dc1fe80a'},The Penguin Army selects* vol 9,7cf722ca404c6d20f86c3b0ee7aa56c3,"['7CurWHpmWQp6llo3HsHi59', '1XvHiCTd0MDb16S8bQNl74', '43A8FeaAetF2Imc28DX29I', '0rbK15g3UsDTVy1EuwgKYz', '3RllcLAO0QGXvdrwt5BktK', '47muNlVTjDtQfyUqDaiFlN', '1AosoJFjdBpsIQ0dOWI6AC', '17S3bLGTPPJ14K6WQIKjc3', '2KHRENHQzTIQ001nlP9Gdc', '06NT9JqSmJRY4X3lqZSEhU', '0WSACHMWrAjVkC3xW4J7Mv', '7sqii6BhIDpJChYpU3WjwS', '4qn1lQpEfW20VrRNwz2QlP']",5730d2b988e15285dc1fe80a
4163,{'$oid': '5730d2b988e15285dc1fe80b'},Kendrick Lamar â€“ To Pimp A Butterfly,7cf722ca404c6d20f86c3b0ee7aa56c3,"['5Mtt6tZSZA9cXTHGSGpyh0', '7A3ETuOrieyx9KSF0sn0Zf', '3ODXRUPL44f04cCacwiCLC', '2UOYzhusMTypF7oAQwksCj', '1bxEpNR75Hq3T2oF9AZjt8', '4tQcyj5488alHT1ZgFduzn', '75izAeHlGuOgA865CFDyIv', '72hFOhhhnOJZnnp6uVOgPn', '3iVcZ5G6tvkXZkZKlMpIUs', '0CjJqkWOpIUXdem5hUcxAk', '7Ks4VCY1wFebnOdJrM13t6', '1WT11QmhZutciEv1NsHt1R', '7unx2Rvsq8D0RfOLRXclTA', '4oFtLSgHyZPNYDCcANhTnO', '0N3W5peJUQtI4eyR6GJT5O', '7uWVT3UkCAZyANvv0bdyQn']",5730d2b988e15285dc1fe80b
4165,{'$oid': '5730d2b988e15285dc1fe80d'},The Penguin Army selects* vol 6,7cf722ca404c6d20f86c3b0ee7aa56c3,"['1LzNfuep1bnAUR9skqdHCK', '7x2mHJ3JzsYgur5bexojKR', '0tGAzL60bmu5ahkurfrVoA', '47LHkzmcY4vnx69offVQ2Q', '2cmRpmO04TLaKPzmAzySYZ', '03Yr1R9L5qb2afxnHMpPhW', '33wD19xH3gaHBXWjQzbEyD', '76lCwB3Bu4tNcyXRLGvVba', '6bQKX9ihAkPY2G0swXrgKJ', '2wccmhFS4ZdhJIOAyRxe9k', '1ZpVL9XLpz5mtcy3cPN2hQ', '3zniSx8DVtUSuJ0WAToZUy', '5OBb8hxS8BLpyXl7KUM8hJ', '1MJ5f5EYBC92ADD6xcz7nb', '5ipRPz683aI9zJZqTGGVRw', '63Q5KldXU8B1DDxJ4uJyEE', '2J9FBZjvPFJy5kZqEPYB2V', '3PHpfMjSlEap1e3N3CxTDJ', '5hTckvZreAHsfOukVgTEZh', '6uuOuNPbiZq5i7CePm76Sb']",5730d2b988e15285dc1fe80d
4166,{'$oid': '5730d2b988e15285dc1fe80e'},Jamie xx â€“ In Colour,7cf722ca404c6d20f86c3b0ee7aa56c3,"['6393Du1axGG1NvAMq0OcfU', '6wYROkv6ZrZJiS8utsY8P6', '7JjzVELpOxqsKP4jNcZXlA', '1nXRacxi1isUvleBB6Jgx7', '515ka3A61zIelXCIRdfFIe', '5wIXla4rVSXjK4bpi6ZwnH', '7MYulTjMF1SFGFGwnr5vwT', '5wN0Qf0iHLcWbCugUtQLNp', '50Dfp4PZQqvXLlniASKpTY', '0Sl8C9oeS3b5Kv9bSvTPDr', '3esjTrpXxTrJkCVjrQpcDB']",5730d2b988e15285dc1fe80e
4168,{'$oid': '5730d2b988e15285dc1fe810'},The Penguin Army selects* vol 7,7cf722ca404c6d20f86c3b0ee7aa56c3,"['50Cn3vI6kVAhWsqCScI3L3', '3ZnMcx14S6ghkifvlSafxG', '6cMcCTSJtWaEnPVkjnyTrU', '6yYvgCPW5f34Y3R9AGPIsn', '1C74Q4Zrrsq07Tp2IOKMQU', '4tuTHqVtLzpimPs8zd4eUK', '0D82ptaLlMYUOZ0XzggIDt', '4qQxsDpEJo68g15OpZdZww', '65ym1HrzBDTUuHbkBotBUQ', '7ymW9fJLklziEFVQ2DnCYy', '47EvIwK62QX5M5ljeJQFHi', '27ejsvLoF7h4ja5XXSroTd', '5aQMik2W5JWR4kEj0ZaZMx', '6EXuK8MoraRoMsucB9ggN5', '4MzGM692jKGkNSQ7qzeTaJ', '1DpkyB0yKXsixgRQkaldly', '71qNjCo2JtjBWYXEHxpqET']",5730d2b988e15285dc1fe810
4169,{'$oid': '5730d2b988e15285dc1fe811'},The Penguin Army selects* vol 1,7cf722ca404c6d20f86c3b0ee7aa56c3,"['07JAwmTGx5t3wU6iGbZqnG', '09zuPtmVBWRcWLOHPq0sld', '2hX1NCVdSL1GQmZUwlicDL', '1dShvGT4tpQZ0XzTkaw7yo', '6TPheKaDqpx66tPfTYrkMP', '5v7Eh9qFbUPcjjF7xbLB7l', '6ORqU0bHbVCRjXm9AjyHyZ', '6ugPbCGYJoONLgwKb642YZ', '6jOpA0UG23yw4MyXQKa6iz', '0UjGKszZwvDrxl0WlAU7Wc', '1VvyRNSVBKuvENwpyiVlBU', '3HPfwpfUtcdyJPvlLtXtNg', '4jdGrS2YbiZXAVqH9kFR19', '7jJzEGBbPNYsSNThuFVYOK', '0Hc38Y77uaryHf7k3BTqeD', '3t87C08isN6yw2DnWOorLm', '5NtoPBmhY7WGdpsHmpy9Xh', '4wd09wCccmxUB7XVJp0RNn', '4k1x9uOlE4mTokA0w7MHd8', '54KFQB6N4pn926IUUYZGzK', '54Y4sozDepmrn0MbIPxspj']",5730d2b988e15285dc1fe811
4170,{'$oid': '5730d2b988e15285dc1fe812'},The Penguin Army selects* vol 20,7cf722ca404c6d20f86c3b0ee7aa56c3,"['6HFL5qp0vYJGiq8OiSTuTb', '0sVWFE1whD1qw4NlMOIsOQ', '1zkvwPrLel39evExCVbbX3', '5O2CKA0MGjBht6A9bXPKEB', '0lvm9DnZew8GYx2Ogup9d2', '3dEFa9KjOLEZl980ctEEv1', '41bwKzQArvOqB8izdSyXpT', '0CwM6aAtp1zrd5O5edNdGW', '454DinyN4ouKpOrtEIIYQU', '7JjzVELpOxqsKP4jNcZXlA', '5li3FHS5s9V3l4xWsUcmQa', '5kvxVswizuJEGWfDyq4m6A', '4T6ggH8KmFQfruq8i8Ox34', '702bgtK1RC080O8pozq94S', '068LmtzI6xJJDPfPnMje0U', '6T10XPeC9X5xEaD6tMcK6M']",5730d2b988e15285dc1fe812
4174,{'$oid': '5730d2b988e15285dc1fe816'},The Penguin Army selects* vol 14,7cf722ca404c6d20f86c3b0ee7aa56c3,"['27RpK4R1y388Z3IiilCQG3', '2UoaBjNZDuoRLcUm8kQQah', '3DPMzRqADk1IHrNv77j0OU', '3EWIUTTmm9jNzbb0I99RwQ', '6k8GqQEYkItkYXZKYgFQlY', '5K6aw4nyMAOvQwHYk6Bq9b', '3sWjdBWXhcQjQvvw89sQ16', '3JOk7b2211CoDvaQs6ghe8', '68uHFJbMFtWM4neFQ5IreQ', '0uSdPf2hj1cVHBFBjCC1Xr', '55SYy0vHBX5NB8Ln2MOkLl', '41X9To0bQ4fpoSRri4NHiI', '6FmIt4DKxM4SSKYojl2NUv', '1GwkVz9jjsQjrQS6EkP4Ux']",5730d2b988e15285dc1fe816
4175,{'$oid': '5730d2b988e15285dc1fe817'},The Penguin Army selects* vol 13,7cf722ca404c6d20f86c3b0ee7aa56c3,"['79BdjcDgxmmZWLqkElGgPK', '1l4DRdQhe2ug2jWu74C4Z8', '5BfbdJLRp9gUyyxeGJUECL', '5FFowl1Ve4S5OehL6OywSg', '5kU4S2MnbVFycJtlBbnxzk', '2Qj2Owe4f7LtSsAwxbWj5B', '6mcFTfzlvBBS2CQeqMYI2h', '6PZ42i1SoFCtTilQ6xtbss', '16vO1C9xTPR4VatHNIQBZv', '6kjlvJLh2DBsSQtqVzFh8I', '76QLGx0NleOYqkDtL7HKIA', '7AijU6oTPGmG64uWf63Qvc', '10ynqei9RoHj4Q9lqr636t']",5730d2b988e15285dc1fe817
4176,{'$oid': '5730d2b988e15285dc1fe818'},The Penguin Army selects* vol 16,7cf722ca404c6d20f86c3b0ee7aa56c3,"['0JAc6oP2fS8mNVvLTdm5Tj', '5Kr0fdwhJncjhvmgsToqV0', '5Pvvl0iQrmobcSxpCP7xhx', '5SZc01rqjwsKhJJthoyNg1', '6jUyYHDikmw9WltPojSR37', '5XiLyRyqmp2CcBZJoVPPnh', '1keVcukEpzPFapkFp5bdaJ', '6CCcd2AtzUmGn1pVqb2IGM', '554CGj2JTBKTJijw6nPxHT', '1YD3Dg7Olipi5FGVDLHWAu', '1Haq3FvPaTsR07ti9hmmd6', '53l4LGUeZKCDZI1u25kQDN', '42sLMZkjyCCFlJ7ursoAp2', '26q6YTrXt9l8qshIveiTX9', '1s6ux0lNiTziSrd7iUAADH', '4IbaGizI98hCOijQdmOJ4a', '4qn1lQpEfW20VrRNwz2QlP', '5jNrszQHRIVKmS9Ptb63pe']",5730d2b988e15285dc1fe818
4177,{'$oid': '5730d2b988e15285dc1fe819'},The Penguin Army selects* vol 15,7cf722ca404c6d20f86c3b0ee7aa56c3,"['3F9FpIZ8Mp8EYlRkfxbhA7', '50tXOAmJI8AOiGVbRNEZdD', '6F19uoBOsuAzsEO3KYcR8S', '3QM62YlDnbPAGrPiNcPSTn', '5avoYLYi2gYnCTm7wQQWTw', '2lwwrWVKdf3LR9lbbhnr6R', '5kiYaQaYacPeuJTYceHqvm', '05wFHt1ZAsFU8GKbHV7nxo', '2zgJ0oVVNh29EHfv8d647j', '2TS8IvqM1XOAr2jol99mS3', '3A8FzVWAnRTurd7PCJy1Xg', '2t7gWIFnrAdn7zoP01xBcR', '5ovZXlZO1G1BUnO94YuiUn', '4vug3wR43u0AhRH9D8Lp8t', '2L5lWX4pagbHRIMV1YVBy5', '09Ua1o00SlYsiN7Mn3t7ji', '1tGfjSZgK6VwNZlWgov0K0', '33e9HtOfO1ye1h8xQ7Foc9', '1SwI3VKBbJYeayyYlTb1QJ', '30z3PlzkPYVNUzhpkTT3UY', '1fz4qMd4tsgJ5oQE22nfL2', '0QIsRWFUlg4Zrqfa5Du9TC']",5730d2b988e15285dc1fe819
4178,{'$oid': '5730d2b988e15285dc1fe81a'},The Penguin Army selects* vol 10,7cf722ca404c6d20f86c3b0ee7aa56c3,"['24DUeqS7PNCyU8gnS66HEK', '0g1hqFNbJWqBJabqmubChw', '4yvLuzn3JWfasEnHFVBbdM', '4vblt7CJo0ffAF5kB43CMb', '7yq4Qj7cqayVTp3FF9CWbm', '5G7Tdsr4RYIqrqTewW2fss', '0ORhoGMNdyQVKXk0wvoz0v', '5RTmtkfgYg9ofAjcuyvt9K', '0wRuacnXgIFSwj70d9vVun', '7epCqoBQdcMAyNk1pUPsVJ', '71O1jD7bF3cdMPvPi186V6', '1jdNcAD8Ir58RlsdGjJJdx', '4PDXtZQ83AJzfLWX0lcJux', '3hhUPXoSShm0jbTsWMWnB7', '0wPunL3lTXDPWQGkAKJqIz', '5L95vS64rG1YMIFm1hLjyZ']",5730d2b988e15285dc1fe81a
4179,{'$oid': '5730d2b988e15285dc1fe81b'},The Penguin Army selects* vol 12,7cf722ca404c6d20f86c3b0ee7aa56c3,"['6QUfedTHo8BZjoEWBgyYnW', '48bNH93vjor1VSCQD36NzD', '07q9J9qjdpHKtCLR051Ct1', '6tb7flAIRdJVuUfdgwbhJa', '3NY49lm332H4mnucDEwwQb', '5J3jPuJXW1u6XoDgiD7Ucc', '2EwgY7yklqTPLinIIEF6Es', '2S1IUGeYOV3JPSoaheqIo9', '30yG3DAFKvSi8MIPPYSYre', '4dIlMUlScqxXB2Fd58EHAt', '5GFL9p3SP4EVfoQOa97M0W', '1HkgXusDtcdUch40stX4vp', '6pc6BNY6rFvdmf9O3PQizQ', '3vLlFC5LTXmY7QbI5V7qyH', '0JYJAB31gGQFU2DFuNFQAb', '2Lt6XpDCo3xETDwWgvZJIY', '5ilM3rmBwAw6ZxUJotTcif', '0QIsRWFUlg4Zrqfa5Du9TC', '67F4DCkqJncqUajy0ixDtb']",5730d2b988e15285dc1fe81b
4180,{'$oid': '5730d2b988e15285dc1fe81c'},The Penguin Army selects* vol 11,7cf722ca404c6d20f86c3b0ee7aa56c3,"['71cUqXJ3h1r0Ees6YdENLU', '0fW13W2PZe6zq87vqUBR66', '0vNFFl3O07KFzQHO7lhRSx', '5poYOVA3cSTBX77Eui5Ych', '2lAw28Fm1hM1txhgzKKbsL', '1knEmRdtWiAwvpCSuPSXzn', '1m0PKN694oPTmz7NJ9qi2P', '18Qxm175sFqO5a2zzJgTqS', '5FCrCk5y0vRIRV5nlT2w8X', '6EUmnDn2gkXQ35J9KdjoWJ', '06CclYTSruYDUki4KL5dzp', '08qitDXAw19kgFtZQRpYRY', '32I8vEvwsUXTst1QSsmpSR', '6MLycvbQNnctHqaL5qEVZs', '0EASz1k7QOBmLLHLVUTIFH']",5730d2b988e15285dc1fe81c
4286,{'$oid': '5730d2b988e15285dc1fe886'},New mind,b305006811d9287fe5fba3f68833631e,"['2nXBu5Ra6LGrJJzXHHm0co', '1ucCVtG5dKmgvCnXHAnhR9', '3mJniN9tHOtKru4vhsuiHu', '5A9Oxz9UbR950jjk9XxjAF', '5H6PsxC8oQuV9KXfz8p19I', '67Hna13dNDkZvBpTXRIaOJ', '13UpGJ4lBSkUW5wk5iMCwC', '5D06AhoBSkwDbgkuALoIot', '6LUfuyLgvgqrykiTE6sJHY', '3CKHxL8bodn66XYGV6i4EF', '0ipFnYpJOwZEBsLHpLSHKT', '3Q9FA2LP9Abih9xkFeNb6U', '0bXpmJyHHYPk6QBFj25bYF', '48OdPKKEytl27mdfj1awGT', '55RLKc7yK5JlcxGJpabRIi', '5o5O70lyFH1sTDNyktHbTA', '4bz7uB4edifWKJXSDxwHcs', '6vMT6wiCyWKxOZk8am0icA']",5730d2b988e15285dc1fe886
4288,{'$oid': '5730d2b988e15285dc1fe888'},Gimme Power!,b305006811d9287fe5fba3f68833631e,"['669cOBjpY4Y5O98Nmk6139', '2KH16WveTQWT6KOG9Rg6e2', '6dPVwFUpObN20RDRUcOeXY', '4F64QXRV1EGHSm5jIeMmcQ', '5ddcfyVDarNhvSXEUHo1wG', '5uoNPeaYIKxOolXqVjzz0G', '1mFGanABjFBR1gC4cTXZpx', '3NldGYmhDLK98kOOo4J1lg', '1ce3DvvGQn6hY2LMGMLCr5', '5GQQ5pCrE9POxtxGG1inxq', '0N4NO2BmOIBWrCQ9r8Ei8m']",5730d2b988e15285dc1fe888
4293,{'$oid': '5730d2b988e15285dc1fe88d'},Mis pistas de Shazam,b305006811d9287fe5fba3f68833631e,"['1LgqSUB851NCTqIBV1wKpb', '6z5Yh7kOKeLjqIsNdokIpU', '64eRZGAmZQFxFQQq1z3aV2', '4FpsxN3mbMSFmgyAU4NROr', '1ohoesJCbWCyLPgH6J8MdH', '46GGxd8TVRt6FjUBfCavVT', '5ugCgHftDye3SLUM8tSVH0', '7xglTxyaMcnOwXKXwLPNJx', '4HCLRrEkggOIRUxcOYzCDR', '29cnidbkZ13mYcNXnpqlre', '2KxRauNqahX7034OR2oAG6', '5jYYumalS1qELrcChOCZrK', '1y0Ptl7dOU9sB3ISlJYYpU', '56HAx3LpKoQ56Urya60EbT']",5730d2b988e15285dc1fe88d
4295,{'$oid': '5730d2b988e15285dc1fe88f'},Verano 2010,b305006811d9287fe5fba3f68833631e,"['52ZiapOPlSsnOW38efJZeK', '6wo5g4E5BjUMW4qKUo50Mt', '0W8nDs4H2cqxxAgszNMYO3', '5RzFJd6W40SDTyZkX6xx45', '7b8SWHXxkwr2ildsK6mtzS', '1LjUc77uJfB4YdtcdATHRu', '2T4u39au5RJzsulMUpRuVr', '0AAdCRFRBiGFUudr15pFKg', '28O4PwkH8bzARStxeL4pxL', '44XBLYMVEt5vJcb5qXfQ7V', '1aOPowvZgO1R7VBFaXqQWf', '00BuKLSAFkaEkaVAgIMbeA', '7FXZbH91wnIsipIl6LDwkU', '3oN2Kq1h07LSSBSLYQp0Ns', '7GsIXDHgzTTYcxASbu873s', '2Avr0b49U7dhl5JIuvxf0I', '0AgBcWDlfNvn28JohIuG9m', '3qYiY50p8OTZI0eIUTUtOX']",5730d2b988e15285dc1fe88f
4298,{'$oid': '5730d2b988e15285dc1fe892'},[500] Days Of Summer - Music From The Motion Picture â€“ [500] Days Of Summer - Music From The Motion Picture,b305006811d9287fe5fba3f68833631e,"['5XROlNdybhIHWTjvB2u4uE', '76n6X1T74Dd36ULN0ES0Ao', '7M2jgm9HjfXE4QczoOfxtN', '0LKNexc6xdHXgkUUhgrr1i', '69goQOfLOgpRGPPP3BQDIp', '0QQQvE1riZDmjt4IC3MTZH', '3hvJ1VEKCjMNyKIM7aweIi', '1anc9YPA8OzyMz6T2g6I7M', '6f5o6vEZUz71SWw9P9m6CM', '0qdfS0G2Pxr3XtIILvIpsE', '09WAwTPOkZEzotB4xYn0M9', '6BC0mjWQavEhPLM7EDVIMt', '72CJspR4wBK1nX17nvCNlh', '57rVw81BezqBKAHBMeBPks', '7iqCp02LxnEx0ouyg8lHJw', '0DhRkFf0VCWLkTP7jWQVgi', '6kdx0IWbEPT1ZFmoa3Gu18', '1vic0GglXwv605pAn62WxR', '7f01Lniu2kZnZaAinFbABB']",5730d2b988e15285dc1fe892
4357,{'$oid': '5730d2b988e15285dc1fe8cd'},Pete Rock â€“ Petestrumentals - 10th Anniversary Expanded & Limited Edition,53b7d28c283060280adab6742376bf3d,"['20wd0SkO1Fb3OdfNFLEE4H', '48bGJibVXzugLt8u1hLoSD', '4tTr8wVh0cewFPOnp37wbf', '1UsYgWeI2LG819noM0FOWf', '7qWlTcdn20zuYnCgCYen9J', '255IfjV4jHXzwVePfMwB3u', '4ooV5rmu2P8ehfJyqN7Yzz', '0Y97dC6xd7woak0IJMQyVs', '5L9bBl4n5iHrnz4pu9w743', '6F8RAHd43i1aTS4jHqu2YA', '6Pyk2Y6DHImTQHWPRYvCqM', '7ty6j7Ff2u1AsPtSd1vIry', '0eX897kfZg7gG7CX9MKx7s', '7E5waa4wwl2vCVzGR7FLyi', '0EMwwTzhzyq6z7tJ2fpqno', '2Ca157rmSugdSRTDm684cJ', '4yrpsofKWmf3T3AOeIBI1p', '6ug3LTa8DaBoCCA2DgjtiA', '1RSSbrQ1a98EG41WeeM8no', '6CRgJpIu8BRxOJdFVjclOT', '3EpE7d0ZFKlj0cDFkxTrbF', '4D75HQVqevbzVLdTeH4JkZ', '2LDT6MfJ0RhvzJhkjZsrSk', '7nRCSGmPv9rHERDc0pawZP', '7B3EKwtqLzM9BH1AJcwA35', '5TxExFTF0zeiL2NWKSPjuw', '1sdYmu0O8M5hGCPGf50Wx6', '6TyTnJddNDZXxr5b6tc9p1', '3FUw4EqnaGXA8nguzzVhR6', '2dQfHjhdGP46P1gLAgiK1V', '76CVo7NTzqWWPYNjH7OJbA']",5730d2b988e15285dc1fe8cd
4358,{'$oid': '5730d2b988e15285dc1fe8ce'},andee test,53b7d28c283060280adab6742376bf3d,"['6KAtrNAbRhjZCydSlNKrLD', '3CaRsQMPVk92wF13FSU1IA', '1l3luzeDpicgOTiYpmw9kN', '6MohKfr2LZN7axXQZ11nx3', '2cZsWZbUkCdAxuyVYR04mR', '5RUez7gzzLTD0HAHbPz7bx', '75NO6ptZ3hTVy1Cygzs65c', '6FztwPPljmX7SFWr908Y8O', '0G6okd3nnTtHTsAyrAi8j6', '5x2gKkPN064B8pojas8crW', '11UuubeQtvewoOJjjFxCvU', '1xJBklIRznQNNvhXZPIbXo', '5Njrdd3SA4fOsDMPVphxSb', '24K5er7fAl8bNeF5H8nMAU', '7lfLKebQS9wCnXrG0Cq1tm', '3U4n3himcNbZ6KIcDz04ao', '2N0tdhIkZFAQZyVZWPzetL', '1EItK2hX4amTpkx5rBVmgA', '09RfppMgQuJFYQrskvu30k', '0HqUIcRWSHTvjuMaA2lcKj', '2kCjmnbXdiAGU2TrGRLDkR', '4SY6YAiwNgeZE2Z9AFqlwl', '7ifKjFuyqB0MQfyiQZVDQz', '1IbL1la5rx7xEQmOQhc90j', '4Wu5oB2USiFje4BZbu1nVX']",5730d2b988e15285dc1fe8ce
4359,{'$oid': '5730d2b988e15285dc1fe8cf'},Quadratur Des Kreises,53b7d28c283060280adab6742376bf3d,"['1adIx2XOurxrzeYstT1wiX', '5jwoknNo4mFxVGXJXdKYnJ', '0AqjEjkHmyhVIV2SaZFA8t', '1Kd6JoYXq6tv4T8e4f7wTe', '5GEPmgYRf9e1hcnsbfG9Rz', '3NXXYtxmjdDdiVa7np0nNx', '4Zr7Ld2f2P3gBsFozbz9Aj', '4MzUgSMqTJgprBZQAYJK0d', '53kk6iE2HCYFrc3A22MzFu', '6gCWiFnrRCwHH6HuXPcMQn', '59rBDtI9R1g4ufMqa5RK6B', '1t5ZjC9Nvi5YvnAYSr5oTh', '4G31ScBQBOC32UvKRaJQgN', '5pasZCyJbnvPxNMZUvGztE', '7BVkjRw0Iw92bbmz1CeuhB', '0F5oeftVkc46Omgsc1RwIW', '1lRDPA7VFK0aYCwmMKk6sx', '4hUBAH6IioqfDCpGnhRjYn', '6EWtkdeKmVtRjmydTfIR0S']",5730d2b988e15285dc1fe8cf
4360,{'$oid': '5730d2b988e15285dc1fe8d0'},Various Artists â€“ Rawkus Records: Best of Decade I (1995-2005),53b7d28c283060280adab6742376bf3d,"['1lzP2IL1TmnZKefRcinmvE', '3C1Yw7PhZ1zawR6qLKAHQm', '4ISGt7nLkpZjN3pzxC3frJ', '1or40eH5JXm4JE2WqSVKKW', '0hH9ywuT8M4dCedOj7e8m5', '4bMn7CcwvXFdcrc1gJHpnH', '4DaM5YAep9dQEvk4ITjuVL', '3iBHUt1NwrVwMWaEXPW2dM', '27Ms1aUhroThf1m5MucxJn', '6gw0VbU7mFGCFnpKS0CbYU', '6Mo4v4jhvSRD7qUheOpTY4', '6gCBXwrjQAqL4N6hX93JlU', '4UMsiE4vgpItrO3oMk19t7', '6WXWslhdQUdbcBlcx1ogt3', '55bhut6gCZOYd6nPtvvjwS']",5730d2b988e15285dc1fe8d0
4361,{'$oid': '5730d2b988e15285dc1fe8d1'},Guru's Jazzmatazz â€“ The Mixtape,53b7d28c283060280adab6742376bf3d,"['0PohAhYelYT2CRMZwFBhTP', '5ARQiRxy1m7Rw2cLfZPvhV', '0s4nrjTbASSa4LUjf7qVAO', '4JF6DFsmZYwCD6pMogGZpe', '3tcMbqvfm3oYAX2ARn28vW', '6SsB6egomEUTPpocOLuBsM', '3PI7Tkt87ZPBwdjzJjHjvI', '60Ryfm9cmGGzWyqrkCHqUn', '5QsiDi2A4CYDzAAljI4W0U', '7B5f1kaMALVvPLWG7Q2Uvp', '77878FAvCdSI3CYspt1xJe', '02ESFm5DDwJhCDkDTUcSAD', '1Lj5PvIQMw9D26iVRvNGm3', '3pvgNc0MaLRIpAtfrFlxNX', '589pgksQeREGLWYKOfFU1k', '4sWxQyFqhRb4tcClecZXqo', '27idXnGkOmN9KUWTpTPjY9', '6TqMpV6zcVRJZCpZ5VHkpM', '2cXkz5TBIZdfjB9WQwdnIR', '4Aas8SMvnhrBKiNtR0JvEZ']",5730d2b988e15285dc1fe8d1
4363,{'$oid': '5730d2b988e15285dc1fe8d3'},Vanilla Ice â€“ Vanilla Ice Is Back! - Hip Hop Classics,53b7d28c283060280adab6742376bf3d,"['09e7zUoC9xX4NmziYB3R8Y', '0pxdM5LCUiHBhehotVxJ1g', '3AKqackEjPZbNgZsyIG4Fm', '76TmgY6bXOXcESQpUHJhoN', '6z9xYhyB9nSMIOlUjkXS44', '7jCS1Rs2tdKsjiXf3INzBE', '5qMTJ5IjkFQeurDKwt4tYC', '6NPjBfnkbXplzFPrNaqL3a', '62xvmyoq6mGq48otRvjU7a', '0K3cq0jMYxe5P6oIDyXitq', '4Qoyu277eiTPnf9cixwn1o', '19jG67V7lyahZ9Vvuf0elP', '3XVozq1aeqsJwpXrEZrDJ9']",5730d2b988e15285dc1fe8d3
4364,{'$oid': '5730d2b988e15285dc1fe8d4'},The Pharcyde â€“ Humboldt Beginnings 2,53b7d28c283060280adab6742376bf3d,"['5Lb2mOeKLQoaYntinq2mwE', '5nIeBQnPPmeFjlrC6oyqfe', '5q5pR2f1PAiR3mh6n3FC7t', '0ZZ7YMDFAqH8w0DyDVmlIA', '264UluSLxlCAt5nP8FC2L8', '5Yr3vu92Y5C4RB3jXv3o0M', '6YpmtxQ5FF80pgqs3WtWyF', '7ifpNGxTimAZPO5k9qZCO4', '3BefsiPXXPd9a1Ttg7sPf0', '5zShJxuUuUghr3X2qBjlAB', '1XoshdLZX9Ab79ATV4lmrC', '4YD0J4aps5LHkhgFmwGOtM', '3ZJKSBtAhlpTJVKa6uCycg', '3TfU0qyd9vZxuMd6tdUdQK', '6XCKuZ9Za7JtYnZMzyb6jj', '1AyMnSLgzTtXvWXXPVAQBO', '5qquWL2CHipYRVUtOq4qUV', '31poDOsSXwIIJQYzNWdS8l', '43oiL5yUBX84kCB4dYvcNl', '4nj3hfUwSUf1Hx19e7hxcf', '4XZt6MZQHguMkfi0OM60h6', '4T820UsnwZrDIGY4yMsql1', '5E9gdSoyJ5xvlXNSxtaYEV']",5730d2b988e15285dc1fe8d4
4365,{'$oid': '5730d2b988e15285dc1fe8d5'},Various Artists â€“ The Foundation,53b7d28c283060280adab6742376bf3d,"['3FDP2OLUmh9UwQtNEJu7b9', '1hCHDItDs0JfDOIKeIoGeo', '2HGcClQrOmOkoVfUPjn2LM', '1hxqKaiA17o1SHovYQdxzp', '7skPzpWqkub2zPMoIfScxU', '2btPXq9H8J9hz1zZgS3L9e', '4JPRIe2giSMa5mQsVlIsIK', '0wWK6Ar2sSZf2BLOJ5UyAV', '7GHlfH70qOSayhqzV1w9Vc', '76y5hGDAiZVZGijrdeI1Js', '3MOtTOhKx7foHKcjDaAK28', '1ZNi0xOn0kqYTMnORu5V6A', '3LslFKMzDhKcdrfApp2VIf', '6zsRn5Xyvce4ZE0r67LSgo', '7jyZBDFkkeLcFP2jEcpXtt', '54US69dJMWMWBVAeo01pZ6']",5730d2b988e15285dc1fe8d5
4366,{'$oid': '5730d2b988e15285dc1fe8d6'},The Pharcyde â€“ Sold My Soul: The Remix & Rarity Collection,53b7d28c283060280adab6742376bf3d,"['4s0woTjxwKMX7HBu18cRVc', '2ZIrcSyUC1zZyaMlYkEAdj', '3tRvvrfm9vhXlLoPUjOm4c', '3mMY9LMabVBf6zawjVW5q5', '2lymMeNo6nV4T3N6L5YmjQ', '1pKYB6oMJKiFRKl2F45rjY', '0nCiBc28we7w5uWCsFzSAp', '4ohfIZriNIl4KFLsjVYqRs', '3rAtwhMGrwiMJMp97O1yAr', '5oNZJHgZHcxBuaS3QexSyo', '6jDHUFtRbzwJ5XZJ1hwmkj', '0KsGrQb4JneJhzBRqZX7tQ', '09bbRxSpmzyvpFY7VoW148', '4PEY4lRccD8WELjam0tLlP', '6Tm93aNAwVsSbyWdyLq3Z0', '0Nkl5xKBRMVRcqnj5M6FYz', '2yaOxzSMoVg9Y5tydHh84c', '2iRAjzUeYjlgVPn77B5L1C', '3vpNsx4I8QxDVgjEJI3R25', '7E5KfnGszmQb7guTpvTbXX', '2P7ZSQcB8AaWK8KapzUIJW', '0NSV6miY9EDzHTJCNhsmlX', '57vjakR72jeJxoqIJTrfWm', '16n8jn5DNznfdv9I8HEDxn']",5730d2b988e15285dc1fe8d6
